Head,Relation,Tail,Head_Name,Tail_Name
C0004626,inverse_isa,C0876973,bacterial pneumonia (diagnosis),pulmonary infections (diagnosis)
C0004626,mapped_from,C0032285,bacterial pneumonia (diagnosis),pneumonia (diagnosis)
C0004626,isa,C0032302,bacterial pneumonia (diagnosis),Mycoplasma pneumonia (diagnosis)
C0004626,isa,C1412002,bacterial pneumonia (diagnosis),Atypical pneumonia (disorder)
C0004626,is_associated_anatomic_site_of,C0024109,bacterial pneumonia (diagnosis),"Structure of lungs, unspecified"
C0004626,is_associated_anatomic_site_of,C0230139,bacterial pneumonia (diagnosis),Cavity of thorax
C0004749,has_direct_substance,C0203065,Barium (product),barium swallow test
C0004749,has_direct_substance,C0203075,Barium (product),X-ray barium enema
C0004760,inverse_isa,C3263723,accident caused by changes in air pressure (diagnosis),injury from an external force
C0004760,associated_morphology_of,C0221206,accident caused by changes in air pressure (diagnosis),Traumatic abnormality -RETIRED-
C0005136,same_as,C2713497,Berry aneurysm - disorder,Saccular aneurysm (morphologic abnormality)
C0005136,associated_morphology_of,C2713497,Berry aneurysm - disorder,Saccular aneurysm (morphologic abnormality)
C0005423,part_of,C0016976,Biliary apparatus,Gallenblase
C0005423,has_location,C0016356,Biliary apparatus,Fluoroscopic imaging - action
C0005423,regional_part_of,C0016976,Biliary apparatus,Gallenblase
C0005423,has_member,C0728992,Biliary apparatus,Set of viscera of abdomen
C0005423,has_part,C0000726,Biliary apparatus,Abdominal structure (body structure)
C0005423,sib_in_part_of,C0016976,Biliary apparatus,Gallenblase
C0005423,sib_in_part_of,C0023884,Biliary apparatus,"Gastrointestinal Tract, Liver"
C0005423,sib_in_part_of,C0030274,Biliary apparatus,Structure of pancreas
C0005423,sib_in_part_of,C0037993,Biliary apparatus,Lien
C0005423,sib_in_part_of,C0227613,Biliary apparatus,Right kidney structure
C0005423,sib_in_part_of,C0227614,Biliary apparatus,Left kidney structure
C0005423,sib_in_part_of,C0230168,Biliary apparatus,Space of abdominal compartment
C0005423,sib_in_isa,C0458580,Biliary apparatus,Tracheobronchial structure (body structure)
C0005423,isa,C0016976,Biliary apparatus,Gallenblase
C0005423,has_procedure_site,C0008310,Biliary apparatus,endoscopic retrograde cholangiopancreatography (treatment)
C0005423,has_finding_site,C0008350,Biliary apparatus,gallstone disease
C0005423,has_indirect_procedure_site,C0341073,Biliary apparatus,"Cholecystostomy, percutaneous, complete procedure, including imaging guidance, catheter placement, cholecystogram when performed, and radiological supervision and interpretation"
C0005423,has_procedure_site,C0851194,Biliary apparatus,Insertion of bile duct prosthesis (procedure)
C0005423,disease_has_associated_anatomic_site,C0008350,Biliary apparatus,gallstone disease
C0005423,anatomic_structure_is_physical_part_of,C0016976,Biliary apparatus,Gallenblase
C0005423,is_location_of_anatomic_structure,C0230168,Biliary apparatus,Space of abdominal compartment
C0005423,procedure_has_target_anatomy,C0851194,Biliary apparatus,Insertion of bile duct prosthesis (procedure)
C0005558,location_of,C0007144,Bx,the uppermost part of the stomach
C0005558,location_of,C0014876,Bx,Structure of esophagus
C0005558,location_of,C0017129,Bx,Fundus gastricus
C0005558,location_of,C0022378,Bx,Jejunal (qualifier value)
C0005558,location_of,C0030274,Bx,Structure of pancreas
C0005558,location_of,C0034193,Bx,Antrum
C0005558,location_of,C0034196,Bx,Pars pylorica gastricae
C0005558,location_of,C0038351,Bx,"Gastrointestinal Tract, Stomach"
C0005558,location_of,C0227191,Bx,Structure of lower third of oesophagus
C0005558,location_of,C0227230,Bx,Corpus gastricum
C0005558,location_of,C0227301,Bx,Pars descendens duodeni
C0005558,location_of,C0227385,Bx,Flexura coli heaptica
C0005558,location_of,C0227386,Bx,Transverse colon structure
C0005558,location_of,C0227387,Bx,Flexura coli splenica
C0005558,location_of,C0227391,Bx,An S-shaped section of the colon
C0005558,diagnosed_by,C0940828,Bx,biopsy lesion
C0005558,isa,C0189485,Bx,biopsy of lung (procedure)
C0005558,isa,C0740463,Bx,Biopsy of bronchus (procedure)
C0005558,inverse_isa,C0728940,Bx,Excisional
C0005558,inverse_isa,C1261322,Bx,Inv
C0005558,isa,C0936232,Bx,needle biopsy
C0005558,has_method,C0189485,Bx,biopsy of lung (procedure)
C0005558,has_method,C0456853,Bx,Computed tomography guided biopsy (procedure)
C0005558,has_method,C0740463,Bx,Biopsy of bronchus (procedure)
C0005558,isa,C0192152,Bx,Wedge Biopsy
C0005758,isa,C2198188,blister (diagnosis),multiple blisters (diagnosis)
C0005767,sib_in_part_of,C0037993,Haema,Lien
C0005767,sib_in_part_of,C0040113,Haema,"Reticuloendothelial System, Thymus"
C0005767,has_location,C0019080,Haema,bleeding (symptom)
C0005767,has_location,C0232370,Haema,plethora (physical finding)
C0005767,has_location,C0243026,Haema,Infectious systemic inflammatory response syndrome (disorder)
C0005767,has_location,C0333281,Haema,Localized hemorrhage (morphologic abnormality)
C0005767,has_location,C0333288,Haema,Dissecting hemorrhage (morphologic abnormality)
C0005767,related_to,C0019080,Haema,bleeding (symptom)
C0005767,inverse_isa,C0005889,Haema,Body Fluids or Substances
C0005767,part_of,C0368761,Haema,Haematohistioblast
C0005767,has_finding_site,C0243026,Haema,Infectious systemic inflammatory response syndrome (disorder)
C0005767,has_active_ingredient,C0456388,Haema,Blood product (general)
C0005847,homonym_of,C0042449,Vascular structure (body structure),Venous subtree
C0005847,has_system,C1524142,Vascular structure (body structure),RFA Extremity lymphatic vessels - left Views W contrast intra lymphatic
C0005847,sib_in_isa,C0042779,Vascular structure (body structure),Viscera set
C0005847,sib_in_isa,C0224498,Vascular structure (body structure),Meniscus structure of joint (body structure)
C0005847,sib_in_isa,C0225703,Vascular structure (body structure),Anatomical apex of lung
C0005847,sib_in_isa,C0225704,Vascular structure (body structure),Structure of base of lung
C0005847,sib_in_isa,C0262950,Vascular structure (body structure),Bone structure (body structure)
C0005847,sib_in_isa,C0332469,Vascular structure (body structure),long narrow cracks
C0005847,sib_in_isa,C0929176,Vascular structure (body structure),hilum
C0005847,sib_in_isa,C0929179,Vascular structure (body structure),Paratracheal region
C0005847,sib_in_isa,C0929208,Vascular structure (body structure),fissures major
C0005847,sib_in_isa,C0934502,Vascular structure (body structure),Layered
C0005847,sib_in_isa,C1185740,Vascular structure (body structure),tracts
C0005847,isa,C0042449,Vascular structure (body structure),Venous subtree
C0005847,inverse_isa,C0225317,Vascular structure (body structure),Soft tissue NOS (navigational concept)
C0005847,has_procedure_site,C0019004,Vascular structure (body structure),Haemodialysis procedure (procedure)
C0005847,has_finding_site,C0019061,Vascular structure (body structure),hemolytic uremic syndrome (diagnosis)
C0005847,has_finding_site,C0019080,Vascular structure (body structure),bleeding (symptom)
C0005847,has_finding_site,C0027543,Vascular structure (body structure),avascular necrosis (diagnosis)
C0005847,has_finding_site,C0032788,Vascular structure (body structure),POSTOP HEMORRHAGE
C0005847,has_finding_site,C0038454,Vascular structure (body structure),CVA - cerebrovascular accident (& unspecified [& stroke]) (disorder)
C0005847,has_finding_site,C0040053,Vascular structure (body structure),Thrombotic disorder (navigational concept)
C0005847,has_finding_site,C0040761,Vascular structure (body structure),arteris great transposition
C0005847,has_finding_site,C0040797,Vascular structure (body structure),Traumatic hemorrhage (finding)
C0005847,has_finding_site,C0041834,Vascular structure (body structure),Erythema of skin (finding)
C0005847,has_finding_site,C0042384,Vascular structure (body structure),infection of the blood vessel
C0005847,has_finding_site,C0042401,Vascular structure (body structure),positive regulation of blood vessel size
C0005847,has_finding_site,C0085096,Vascular structure (body structure),peripheral vascular disease (diagnosis)
C0005847,has_finding_site,C0151701,Vascular structure (body structure),pulmonary hemorrhage (diagnosis)
C0005847,has_procedure_site,C0190364,Vascular structure (body structure),Repair of aorta (procedure)
C0005847,has_finding_site,C0342649,Vascular structure (body structure),Vascular calcification (disorder)
C0005847,has_indirect_procedure_site,C0458124,Vascular structure (body structure),Removal of central venous line (procedure)
C0005847,has_procedure_site,C0458124,Vascular structure (body structure),Removal of central venous line (procedure)
C0005847,has_direct_procedure_site,C1536105,Vascular structure (body structure),computed tomographic angiography
C0005847,has_indirect_procedure_site,C1828326,Vascular structure (body structure),Removal of vascular sheath (procedure)
C0005847,has_finding_site,C3495801,Vascular structure (body structure),Wegener's granulomatosis (diagnosis)
C0005847,isa,C3890179,Vascular structure (body structure),Main Pulmonary Artery
C0005847,disease_has_primary_anatomic_site,C0018916,Vascular structure (body structure),"Hemangioma, no ICD-O subtype"
C0005889,isa,C0005767,Body Fluids or Substances,Haema
C0005889,isa,C0024202,Body Fluids or Substances,lymph fluid
C0005889,isa,C0225778,Body Fluids or Substances,Plr fld
C0005889,isa,C0225973,Body Fluids or Substances,Portion of pericardial fluid
C0005889,isa,C2317432,Body Fluids or Substances,Effusion
C0005889,has_finding_site,C0268000,Body Fluids or Substances,Fluid retention (disorder)
C0005889,isa,C0026727,Body Fluids or Substances,Portion of mucus
C0005889,isa,C0162367,Body Fluids or Substances,"Fluid, Intercellular"
C0005889,has_nichd_parent,C0456388,Body Fluids or Substances,Blood product (general)
C0005938,related_to,C0005940,BMD,BONE DIS
C0005938,related_to,C0016658,BMD,Fracture - lesion (morphologic abnormality)
C0005938,inverse_isa,C0427191,BMD,Bone finding (finding)
C0005938,finding_site_of,C0262950,BMD,Bone structure (body structure)
C0005938,associated_morphology_of,C0577559,BMD,Lump (finding)
C0005940,mapped_to,C1863880,BONE DIS,EXPANSILE BONE LESIONS
C0005940,related_to,C0005938,BONE DIS,BMD
C0005940,related_to,C0016658,BONE DIS,Fracture - lesion (morphologic abnormality)
C0005940,related_to,C0029434,BONE DIS,OI
C0005940,related_to,C0029445,BONE DIS,Bone necrosis (disorder)
C0005940,related_to,C0279530,BONE DIS,Malignant bone tumour (disorder)
C0005940,finding_site_of,C0007301,BONE DIS,Cartilaginous tissue structure
C0005940,finding_site_of,C0262950,BONE DIS,Bone structure (body structure)
C0005940,isa,C0005944,BONE DIS,metabolic bone disease (diagnosis)
C0005940,isa,C0016658,BONE DIS,Fracture - lesion (morphologic abnormality)
C0005940,isa,C0029445,BONE DIS,Bone necrosis (disorder)
C0005940,isa,C0029453,BONE DIS,osteopenia (diagnosis)
C0005940,isa,C0029464,BONE DIS,Increased bone mineral density
C0005940,isa,C0037932,BONE DIS,curvature of spine (diagnosis)
C0005940,isa,C0037933,BONE DIS,Spondylopathies (M45-M49)
C0005940,isa,C0158303,BONE DIS,calcific tendonitis of shoulder (diagnosis)
C0005940,isa,C0262616,BONE DIS,Injury of ribs (disorder)
C0005940,isa,C0264009,BONE DIS,osteodystrophy (diagnosis)
C0005940,isa,C0264112,BONE DIS,Wedging of vertebra (disorder)
C0005940,isa,C0410719,BONE DIS,Deformity of bone (disorder)
C0005940,isa,C1290146,BONE DIS,Disorder of thoracic spine (disorder)
C0005940,isa,C1562792,BONE DIS,Retrolisthesis (disorder)
C0005940,isa,C4721411,BONE DIS,Osteolysis (disorder)
C0005940,inverse_isa,C0427191,BONE DIS,Bone finding (finding)
C0005940,due_to,C0016663,BONE DIS,Personal history of pathologic fracture
C0005944,mapped_to,C0029453,metabolic bone disease (diagnosis),osteopenia (diagnosis)
C0005944,isa,C0033802,metabolic bone disease (diagnosis),pseudogout (diagnosis)
C0005944,is_associated_anatomic_site_of,C0262950,metabolic bone disease (diagnosis),Bone structure (body structure)
C0005944,is_primary_anatomic_site_of_disease,C0262950,metabolic bone disease (diagnosis),Bone structure (body structure)
C0005944,isa,C0029434,metabolic bone disease (diagnosis),OI
C0005944,inverse_isa,C0005940,metabolic bone disease (diagnosis),BONE DIS
C0005944,finding_site_of,C0007301,metabolic bone disease (diagnosis),Cartilaginous tissue structure
C0005944,finding_site_of,C0262950,metabolic bone disease (diagnosis),Bone structure (body structure)
C0005975,inverse_isa,C0301559,"Bone screw, device",Screw (physical object)
C0005975,referred_to_by,C0301559,"Bone screw, device",Screw (physical object)
C0005978,has_direct_device,C0407260,"Bone wire, device",procedure sternum wiring
C0005978,uses_device,C0407260,"Bone wire, device",procedure sternum wiring
C0005978,uses,C0407260,"Bone wire, device",procedure sternum wiring
C0006094,branch_of,C0226261,[SO]Innominate artery,Structure of right subclavian artery (body structure)
C0006094,has_part,C0025066,[SO]Innominate artery,Mediastinal (qualifier value)
C0006094,sib_in_part_of,C0004526,[SO]Innominate artery,Structure of azygous vein (body structure)
C0006094,sib_in_part_of,C0018787,[SO]Innominate artery,"Structure of heart, unspecified"
C0006094,sib_in_part_of,C0031050,[SO]Innominate artery,Pericardial structure (body structure)
C0006094,sib_in_part_of,C0034052,[SO]Innominate artery,Pulmonary arterial subtree
C0006094,sib_in_part_of,C0042459,[SO]Innominate artery,Superior vena cava structure (body structure)
C0006094,sib_in_isa,C0162859,[SO]Innominate artery,Common carotid artery structure
C0006094,sib_in_part_of,C0162859,[SO]Innominate artery,Common carotid artery structure
C0006094,sib_in_isa,C0205042,[SO]Innominate artery,Arteriae cornarae
C0006094,sib_in_part_of,C0226054,[SO]Innominate artery,Right pulmonary arterial trunk
C0006094,sib_in_part_of,C0226069,[SO]Innominate artery,Left pulmonary arterial trunk
C0006094,sib_in_part_of,C0227188,[SO]Innominate artery,Pars thoracica oesophageae
